source,target,year,cmd_code,trade_value_usd,trade_qty_kg,share_of_reporter_total,distance_km,estimated_tariff_pct,tariff_methodology,is_placeholder_estimate
Pakistan,Saudi Arabia,2024,2709,3215739384.833,5542066000.0,0.5734199260516142,2501.5942475375255,0.06,importer_default_lower_middle_income,True
Pakistan,United Arab Emirates,2024,2709,2368275709.805,4166332000.0,0.4223030289056653,1717.84272480012,0.06,importer_default_lower_middle_income,True
Pakistan,USA,2024,2709,15517807.198,29821000.0,0.0027670836442557,12353.5741507944,0.06,importer_default_lower_middle_income,True
Pakistan,Sao Tome and Principe,2024,2709,6308474.576,4944000.0,0.0011249061543761,7407.259362077085,0.06,importer_default_lower_middle_income,True
Pakistan,Kuwait,2024,2709,2159390.104,5082000.0,0.0003850552440886,2108.75321538888,0.06,importer_default_lower_middle_income,True
Paraguay,Brazil,2024,2709,236.55,8.2,1.0,1231.8246508910588,0.04,importer_default_upper_middle_income,True
Peru,Ecuador,2024,2709,1140450515.533,2092947700.0,0.2905304182775818,890.1345548980169,0.04,importer_default_upper_middle_income,True
Peru,USA,2024,2709,892110956.706,1381112847.1,0.2272657742459568,5580.333211082557,0.04,importer_default_upper_middle_income,True
Peru,Nigeria,2024,2709,724680028.44,1114653000.0,0.1846126499243017,9485.053945420805,0.04,importer_default_upper_middle_income,True
Peru,Brazil,2024,2709,509717083.99,866019900.0,0.1298507174119988,2574.255815634024,0.04,importer_default_upper_middle_income,True
Peru,Argentina,2024,2709,363343470.5,552153700.0,0.0925619560209131,3443.615194805868,0.04,importer_default_upper_middle_income,True
Peru,Trinidad and Tobago,2024,2709,207096463.19,299161500.0,0.0527579419316396,2686.1722462104203,0.04,importer_default_upper_middle_income,True
Peru,Colombia,2024,2709,56544514.86,107941100.0,0.0144047473606524,1532.209701353271,0.04,importer_default_upper_middle_income,True
Peru,Mexico,2024,2709,31454032.86,56725300.0,0.0080129327830254,4720.121615181313,0.04,importer_default_upper_middle_income,True
Peru,France,2024,2709,8737.967,1401.75,2.226002069207929e-06,9780.444048396905,0.04,importer_default_upper_middle_income,True
Peru,Spain,2024,2709,1726.042,306.39,4.397101824188386e-07,9128.275165780991,0.04,importer_default_upper_middle_income,True
Peru,Canada,2024,2709,625.625,50.16,1.5937832502093574e-07,7815.507973714338,0.04,importer_default_upper_middle_income,True
Peru,Japan,2024,2709,145.057,0.0,3.6953353354744244e-08,15511.088298394954,0.04,importer_default_upper_middle_income,True
Philippines,Saudi Arabia,2024,2709,1793784549.0,3193363370.0,0.483483118774531,8097.1044567905965,0.06,importer_default_lower_middle_income,True
Philippines,United Arab Emirates,2024,2709,1218774271.0,2055088000.0,0.3284991979408757,7212.562476939523,0.06,importer_default_lower_middle_income,True
Philippines,Iraq,2024,2709,474437193.0,871047331.0,0.1278762122586853,8130.612128238349,0.06,importer_default_lower_middle_income,True
Philippines,Colombia,2024,2709,65460896.0,119868544.0,0.0176438347478793,17385.092767638806,0.06,importer_default_lower_middle_income,True
Philippines,Japan,2024,2709,63225700.0,91720479.0,0.0170413769255311,3072.294027434351,0.06,importer_default_lower_middle_income,True
Philippines,Qatar,2024,2709,43977440.0,69080000.0,0.0118533465230108,7467.502976652734,0.06,importer_default_lower_middle_income,True
Philippines,Malaysia,2024,2709,25386453.0,41743470.0,0.0068424725131596,2378.6401334138186,0.06,importer_default_lower_middle_income,True
Philippines,Brunei Darussalam,2024,2709,25082103.0,41512000.0,0.0067604403163269,1208.1325873160345,0.06,importer_default_lower_middle_income,True
Poland,Saudi Arabia,2024,2709,8040949127.0,13375532000.0,0.5292617918643715,3816.42689371848,0.02,importer_default_high_income,True
Poland,Norway,2024,2709,4588556566.0,7615947000.0,0.3020225139887503,1154.7871270114583,0.02,importer_default_high_income,True
Poland,USA,2024,2709,1106370000.0,1679911200.0,0.0728221705443684,8279.737932917335,0.02,importer_default_high_income,True
Poland,United Kingdom,2024,2709,442798072.0,655156600.0,0.0291453281595682,1529.680627785399,0.0,eu_eea_uk_ch_zone,True
Poland,Nigeria,2024,2709,408273400.0,634730000.0,0.026872886252817,4857.566605271158,0.02,importer_default_high_income,True
Poland,Guyana,2024,2709,377879328.0,654172000.0,0.0248723237875279,8765.788453747738,0.02,importer_default_high_income,True
Poland,Kazakhstan,2024,2709,157319928.0,235100900.0,0.0103549252301162,3382.141070189257,0.02,importer_default_high_income,True
Poland,Algeria,2024,2709,64754728.0,108086000.0,0.0042622087059213,3027.4995793417397,0.02,importer_default_high_income,True
Poland,Venezuela,2024,2709,5860742.0,18426800.0,0.000385758790857,9153.503514317494,0.02,importer_default_high_income,True
Poland,Switzerland,2024,2709,1403.0,120.0,9.234659767866893e-08,971.3392009218288,0.0,eu_eea_uk_ch_zone,True
Poland,Côte d'Ivoire,2024,2709,5.0,31.0,3.291040544499962e-10,5425.227940615165,0.02,importer_default_high_income,True
Portugal,Brazil,2024,2709,2650947959.538,4670402323.0,0.413282464106473,7486.764972412436,0.02,importer_default_high_income,True
Portugal,Algeria,2024,2709,1121057619.668,1787361597.0,0.1747727464036952,1557.5553913875815,0.02,importer_default_high_income,True
Portugal,Azerbaijan,2024,2709,723161293.153,1132703788.0,0.1127407575487757,4688.449997135189,0.02,importer_default_high_income,True
Portugal,USA,2024,2709,707317753.234,1141673921.0,0.1102707516045493,7317.493942355289,0.02,importer_default_high_income,True
Portugal,Nigeria,2024,2709,556211416.036,894038673.0,0.0867132920344351,3766.387311230585,0.02,importer_default_high_income,True
Portugal,Norway,2024,2709,366752039.638,576509434.0,0.057176598322995,2612.7881572895803,0.02,importer_default_high_income,True
Portugal,Ghana,2024,2709,151503284.823,260618974.0,0.0236193436565184,3570.483834479776,0.02,importer_default_high_income,True
Portugal,Angola,2024,2709,73678440.586,129329643.0,0.0114864599161015,6240.618462641177,0.02,importer_default_high_income,True
Portugal,Libya,2024,2709,63441500.316,94708534.0,0.0098905221744818,2770.9743792062286,0.02,importer_default_high_income,True
Portugal,Spain,2024,2709,178423.772,6904.0,2.781624432951246e-05,399.4471110348349,0.0,eu_eea_uk_ch_zone,True
Portugal,Italy,2024,2709,123463.776,8000.0,1.9247987645167575e-05,1771.364992780885,0.0,eu_eea_uk_ch_zone,True
Qatar,Kuwait,2024,2709,633357315.815,1053899000.0,0.3551349094212773,572.0272287261353,0.02,importer_default_high_income,True
Qatar,Oman,2024,2709,364879700.639,502442200.0,0.2045946517083321,652.02654462682,0.02,importer_default_high_income,True
Qatar,Malaysia,2024,2709,191087863.584,318707000.0,0.1071464234025384,5898.66816666491,0.02,importer_default_high_income,True
Qatar,India,2024,2709,92949239.522,133312000.0,0.0521183207869725,2887.230784856977,0.02,importer_default_high_income,True
Qatar,Singapore,2024,2709,83846451.605,179654900.0,0.0470142228604726,6233.227825463483,0.02,importer_default_high_income,True
Qatar,Italy,2024,2709,76556951.81,130799000.0,0.0429268684007037,3974.969228049527,0.02,importer_default_high_income,True
Qatar,Spain,2024,2709,62970493.178,95668397.0,0.0353086951592334,5304.877961052627,0.02,importer_default_high_income,True
Qatar,Sweden,2024,2709,55430271.288,103251770.0,0.031080756283252,4597.2496078392105,0.02,importer_default_high_income,True
Qatar,Brazil,2024,2709,47982951.881,60500900.0,0.0269049095108295,11975.24867656236,0.02,importer_default_high_income,True
Qatar,Netherlands,2024,2709,36125116.335,49756100.0,0.0202560065181447,4848.462615262585,0.02,importer_default_high_income,True
Qatar,Portugal,2024,2709,30555268.04,44944600.0,0.0171328917765241,5688.463594355497,0.02,importer_default_high_income,True
Qatar,United Kingdom,2024,2709,29941422.378,52210600.0,0.0167886974045171,5502.312989918388,0.02,importer_default_high_income,True
Qatar,Ireland,2024,2709,17670845.369,44287800.0,0.0099083628037704,5724.103534787912,0.02,importer_default_high_income,True
Qatar,South Africa,2024,2709,16738169.602,22797900.0,0.0093853946217312,6906.356800883922,0.02,importer_default_high_income,True
Qatar,Kazakhstan,2024,2709,7422167.062,10623100.0,0.0041617433973761,2871.877413258905,0.02,importer_default_high_income,True
Qatar,Greece,2024,2709,7099583.861,10161400.0,0.0039808651584936,3134.9111629127333,0.02,importer_default_high_income,True
Qatar,Malta,2024,2709,6379370.973,11435500.0,0.0035770287578439,3687.441150952075,0.02,importer_default_high_income,True
Qatar,Germany,2024,2709,5997455.641,12976500.0,0.0033628819193221,4478.186072720296,0.02,importer_default_high_income,True
Qatar,Tunisia,2024,2709,5928077.453,7846130.0,0.0033239803137103,4106.814901117158,0.02,importer_default_high_income,True
Qatar,Belgium,2024,2709,4579004.017,12100200.0,0.0025675304227352,4844.846205764512,0.02,importer_default_high_income,True
Qatar,Colombia,2024,2709,2747719.862,7260960.0,0.0015406962546106,13260.788799277045,0.02,importer_default_high_income,True
Qatar,USA,2024,2709,1992710.848,4795030.0,0.0011173490363755,12255.713848861114,0.02,importer_default_high_income,True
Qatar,Finland,2024,2709,1189214.48,3142550.0,0.0006668140812328,4488.609785693972,0.02,importer_default_high_income,True
Rep. of Korea,Saudi Arabia,2024,2709,29479657426.0,47806530000.0,0.3454603387494215,7853.2249798660605,0.02,importer_default_high_income,True
Rep. of Korea,USA,2024,2709,14248803133.0,21511870000.0,0.166976036592563,10742.649529908404,0.02,importer_default_high_income,True
Rep. of Korea,United Arab Emirates,2024,2709,11902449379.0,18577700000.0,0.1394800534822599,7111.932465392021,0.02,importer_default_high_income,True
Rep. of Korea,Iraq,2024,2709,7674606042.0,13904946000.0,0.0899356449338977,7447.300916890044,0.02,importer_default_high_income,True
Rep. of Korea,Kuwait,2024,2709,6642571502.0,11435121000.0,0.0778416440899442,7341.928099767006,0.02,importer_default_high_income,True
Rep. of Korea,Qatar,2024,2709,4652726817.0,6857977000.0,0.0545234484608266,7239.167640914894,0.02,importer_default_high_income,True
Rep. of Korea,Australia,2024,2709,2167191753.0,3100904000.0,0.0253964551320065,6832.368844526652,0.02,importer_default_high_income,True
Rep. of Korea,Mexico,2024,2709,2035383672.0,3777583000.0,0.023851848841161,11542.883511681315,0.02,importer_default_high_income,True
Rep. of Korea,Brazil,2024,2709,1986751884.0,3272608000.0,0.0232819523286712,17604.985961968177,0.02,importer_default_high_income,True
Rep. of Korea,Algeria,2024,2709,1131637205.0,1634336000.0,0.0132612047192908,10938.88061151558,0.02,importer_default_high_income,True
Rep. of Korea,Kazakhstan,2024,2709,971124860.0,1458812000.0,0.0113802246157616,5068.163500549035,0.02,importer_default_high_income,True
Rep. of Korea,Oman,2024,2709,525248734.0,861557700.0,0.00615518026391,7032.213844985556,0.02,importer_default_high_income,True
Rep. of Korea,United Kingdom,2024,2709,499002183.0,787300004.7,0.0058476074088921,8857.779789775428,0.02,importer_default_high_income,True
Rep. of Korea,Nigeria,2024,2709,228434992.0,343312500.0,0.002676938492811,11924.026274381358,0.02,importer_default_high_income,True
Rep. of Korea,Papua New Guinea,2024,2709,210540190.0,325809400.0,0.0024672364507743,4990.144504011866,0.02,importer_default_high_income,True
Rep. of Korea,Norway,2024,2709,176427794.0,257621150.0,0.0020674868978056,7966.159130321405,0.02,importer_default_high_income,True
Rep. of Korea,Ecuador,2024,2709,172357276.0,306853000.0,0.0020197861220861,15378.521919455548,0.02,importer_default_high_income,True
Rep. of Korea,New Zealand,2024,2709,154699140.0,214433300.0,0.0018128574744396,9799.851979507535,0.02,importer_default_high_income,True
Rep. of Korea,Indonesia,2024,2709,116414202.0,165848300.0,0.0013642115672176,4325.169831952842,0.02,importer_default_high_income,True
Rep. of Korea,Canada,2024,2709,106505374.0,202299362.7,0.001248093966934,8578.927159721372,0.02,importer_default_high_income,True
Rep. of Korea,Mozambique,2024,2709,84614108.0,116017030.0,0.0009915589584456,11405.430478593797,0.02,importer_default_high_income,True
Rep. of Korea,Equatorial Guinea,2024,2709,75839401.0,117126700.0,0.0008887316694835,12332.865315125016,0.02,importer_default_high_income,True
Rep. of Korea,Philippines,2024,2709,36534778.0,58389600.0,0.0004281364807476,2629.999749745637,0.02,importer_default_high_income,True
Rep. of Korea,Malaysia,2024,2709,27404387.0,43381530.0,0.0003211410729586,4404.746669516208,0.02,importer_default_high_income,True
Rep. of Korea,Uruguay,2024,2709,16366311.0,27431800.0,0.0001917902660955,19517.989252756317,0.02,importer_default_high_income,True
Rep. of Korea,China,2024,2709,11123640.0,14271463.5,0.0001303534972267,2118.3603413179453,0.02,importer_default_high_income,True
Rep. of Korea,Singapore,2024,2709,739.0,209.1,8.66004603264695e-09,4567.104712452608,0.02,importer_default_high_income,True
Rep. of Korea,Netherlands,2024,2709,565.0,146.8,6.621009483688128e-09,8750.489807642938,0.02,importer_default_high_income,True
Rep. of Korea,Senegal,2024,2709,501.0,201.0,5.871019028898677e-09,13146.209175716203,0.02,importer_default_high_income,True
Rep. of Korea,South Africa,2024,2709,452.0,22.0,5.296807586950502e-09,13173.245112143131,0.02,importer_default_high_income,True
Rep. of Korea,Belgium,2024,2709,283.0,61.2,3.316364042272107e-09,8920.741341399375,0.02,importer_default_high_income,True
Rep. of Korea,Spain,2024,2709,267.0,63.3,3.128866428574743e-09,10185.002462644732,0.02,importer_default_high_income,True
Rep. of Korea,Argentina,2024,2709,233.0,40.7,2.7304339994678475e-09,18969.281036242224,0.02,importer_default_high_income,True
Rep. of Korea,Japan,2024,2709,157.0,13.918,1.8398203344053735e-09,942.7510366281982,0.02,importer_default_high_income,True
Rep. of Moldova,France,2024,2709,7056.0,1770.0,1.0,1985.1838594087085,0.04,importer_default_upper_middle_income,True
Romania,Kazakhstan,2024,2709,2678058954.92,4543357000.0,0.5385746571191072,3151.754487821174,0.02,importer_default_high_income,True
Romania,Azerbaijan,2024,2709,705091288.2,0.0,0.1417983342309686,1939.361539559785,0.02,importer_default_high_income,True
Romania,Guyana,2024,2709,633346508.26,1025702850.0,0.1273700035232805,9147.695878618406,0.02,importer_default_high_income,True
Romania,Norway,2024,2709,359296461.91,607379600.0,0.0722567994337029,1941.7697221664023,0.02,importer_default_high_income,True
Romania,Libya,2024,2709,312009834.6,493610600.0,0.0627471584890871,2285.6316377984986,0.02,importer_default_high_income,True
Romania,Congo,2024,2709,146989666.3,268000000.0,0.0295605550363768,5211.508279311448,0.02,importer_default_high_income,True
Romania,Canada,2024,2709,56345596.15,96182700.0,0.0113314570879431,7791.510913441497,0.02,importer_default_high_income,True
Romania,Côte d'Ivoire,2024,2709,43518603.8,71383400.0,0.0087518674959817,5172.0380649609615,0.02,importer_default_high_income,True
Romania,Gabon,2024,2709,37082237.8,57627000.0,0.0074574734330076,5360.616322693479,0.02,importer_default_high_income,True
Romania,Rep. of Moldova,2024,2709,654644.23,1558620.0,0.0001316531105708,306.65887774069273,0.02,importer_default_high_income,True
Romania,Ukraine,2024,2709,98590.0,197180.0,1.9827074884898844e-05,541.0773781250198,0.02,importer_default_high_income,True
Romania,Belgium,2024,2709,758.29,10.0,1.524969328985693e-07,1594.773507229191,0.0,eu_eea_uk_ch_zone,True
Romania,USA,2024,2709,305.65,0.0,6.1468155376502e-08,9045.859421841944,0.02,importer_default_high_income,True
Samoa,China,2024,2709,1.458,0.0,1.0,10345.06272549752,0.04,importer_default_upper_middle_income,True
Senegal,Nigeria,2024,2709,452861668.98,646411000.0,0.5590697119275944,2586.7083646120386,0.06,importer_default_lower_middle_income,True
Senegal,Nicaragua,2024,2709,357165523.19,528919000.0,0.4409302880724056,7614.495394799707,0.06,importer_default_lower_middle_income,True
Serbia,Iraq,2024,2709,613224133.0,1080197317.0,0.3784636624765284,2295.0123919405505,0.04,importer_default_upper_middle_income,True
Serbia,Kazakhstan,2024,2709,516223866.0,840388600.0,0.318597988028225,3520.3765176848297,0.04,importer_default_upper_middle_income,True
Serbia,Azerbaijan,2024,2709,426067554.0,620769900.0,0.2629561986746794,2224.6370980248057,0.04,importer_default_upper_middle_income,True
Serbia,Libya,2024,2709,57631722.0,83801100.0,0.0355685815498541,1995.2460403219457,0.04,importer_default_upper_middle_income,True
Serbia,Romania,2024,2709,4908664.0,7407010.0,0.0030294811559653,378.02246712632234,0.04,importer_default_upper_middle_income,True
Serbia,Hungary,2024,2709,1760010.0,3313100.0,0.0010862257284895,368.8222298283502,0.04,importer_default_upper_middle_income,True
Serbia,"Areas, nes",2024,2709,482363.0,854486.0,0.0002977000704947,,0.04,importer_default_upper_middle_income,True
Serbia,USA,2024,2709,263.0,8.0,1.623157633154124e-07,8976.46151005938,0.04,importer_default_upper_middle_income,True
Singapore,United Arab Emirates,2024,2709,7940523145.552,12593200000.0,0.2914383005936357,5912.786764792997,0.005,sg_low_tariff_fta_network,True
Singapore,USA,2024,2709,7289761852.598,11318300000.0,0.2675536318086993,15289.904836884012,0.005,sg_low_tariff_fta_network,True
Singapore,Qatar,2024,2709,3237768173.059,5188920000.0,0.1188346959987204,6233.227825463483,0.005,sg_low_tariff_fta_network,True
Singapore,Saudi Arabia,2024,2709,2196480838.885,3538560000.0,0.0806166837168292,6789.56613145621,0.005,sg_low_tariff_fta_network,True
Singapore,Brazil,2024,2709,1846014685.146,3119290000.0,0.0677536445456007,16988.80877644516,0.005,sg_low_tariff_fta_network,True
Singapore,Australia,2024,2709,1007894403.56,1541690000.0,0.0369924029899597,4376.561912211766,0.005,sg_low_tariff_fta_network,True
Singapore,Iraq,2024,2709,856325880.402,1548170000.0,0.0314294354117594,7180.576156154574,0.005,sg_low_tariff_fta_network,True
Singapore,Angola,2024,2709,672087165.673,1125360000.0,0.024667384985113,9594.747379144948,0.005,sg_low_tariff_fta_network,True
Singapore,Malaysia,2024,2709,301002562.818,460287000.0,0.0110475939398459,378.0966140432593,0.005,sg_low_tariff_fta_network,True
Singapore,Brunei Darussalam,2024,2709,271617309.504,411052000.0,0.009969077054829,1261.802858632802,0.005,sg_low_tariff_fta_network,True
Singapore,Indonesia,2024,2709,242911934.455,377083000.0,0.0089155135088465,1148.119486959817,0.005,sg_low_tariff_fta_network,True
Singapore,Congo,2024,2709,221782760.915,357499000.0,0.0081400166912477,9784.937655025564,0.005,sg_low_tariff_fta_network,True
Singapore,United Kingdom,2024,2709,210420964.576,391679000.0,0.0077230085727607,10960.83838875903,0.005,sg_low_tariff_fta_network,True
Singapore,Papua New Guinea,2024,2709,194226367.082,293774000.0,0.0071286238091959,4535.982384583038,0.005,sg_low_tariff_fta_network,True
Singapore,Viet Nam,2024,2709,94420140.411,140368000.0,0.0034654700652322,1495.4545535488537,0.005,sg_low_tariff_fta_network,True
Singapore,Sudan,2024,2709,92450056.344,150206000.0,0.0033931627446705,8196.857711429253,0.005,sg_low_tariff_fta_network,True
Singapore,South Sudan,2024,2709,88109896.693,143832000.0,0.0032338673519354,8059.178002376445,0.005,sg_low_tariff_fta_network,True
Singapore,Guyana,2024,2709,62920239.955,103182000.0,0.002309340010639,17978.1118878224,0.005,sg_low_tariff_fta_network,True
Singapore,China,2024,2709,59253673.738,101078000.0,0.0021747672869395,3837.488205409119,0.005,sg_low_tariff_fta_network,True
Singapore,New Zealand,2024,2709,47693569.22,72793300.0,0.0017504807312989,8530.706754970655,0.005,sg_low_tariff_fta_network,True
Singapore,Ecuador,2024,2709,47514453.796,79892700.0,0.0017439067192566,19786.14328943569,0.005,sg_low_tariff_fta_network,True
Singapore,Thailand,2024,2709,44231346.056,78766900.0,0.0016234079406657,1643.802018994975,0.005,sg_low_tariff_fta_network,True
Singapore,Nigeria,2024,2709,41762032.564,63345200.0,0.0015327775735539,10548.418288503835,0.005,sg_low_tariff_fta_network,True
Singapore,Libya,2024,2709,34019530.758,51080600.0,0.0012486071823439,9601.199645257651,0.005,sg_low_tariff_fta_network,True
Singapore,Panama,2024,2709,32312480.094,54455700.0,0.0011859538866574,18802.830964480123,0.005,sg_low_tariff_fta_network,True
Singapore,Denmark,2024,2709,29750018.948,51304400.0,0.0010919047531131,10148.865593669643,0.005,sg_low_tariff_fta_network,True
Singapore,Pakistan,2024,2709,22846799.453,40593600.0,0.0008385382530262,4859.382837872504,0.005,sg_low_tariff_fta_network,True
Singapore,Niger,2024,2709,22517975.894,42006200.0,0.000826469554595,10569.76685905233,0.005,sg_low_tariff_fta_network,True
Singapore,Norway,2024,2709,19143120.706,32917600.0,0.0007026034008528,10169.48806537013,0.005,sg_low_tariff_fta_network,True
Singapore,Kuwait,2024,2709,18113189.806,34477300.0,0.0006648021998837,6710.299163365789,0.005,sg_low_tariff_fta_network,True
Singapore,Japan,2024,2709,105593.085,30800.0,3.875546822639483e-06,5249.783595791139,0.005,sg_low_tariff_fta_network,True
Singapore,Spain,2024,2709,657.819,50.0,2.4143705388680347e-08,11383.38143569442,0.005,sg_low_tariff_fta_network,True
Singapore,Türkiye,2024,2709,206.551,310.0,7.580970588774898e-09,8074.600633006359,0.005,sg_low_tariff_fta_network,True
Singapore,Mauritius,2024,2709,202.809,323.836,7.443629244781426e-09,5584.835927214567,0.005,sg_low_tariff_fta_network,True
Singapore,Equatorial Guinea,2024,2709,151.171,40.0,5.548377421923351e-09,10397.883462136875,0.005,sg_low_tariff_fta_network,True
Singapore,Germany,2024,2709,50.141,80.063,1.8403079447292051e-09,10125.107440181951,0.005,sg_low_tariff_fta_network,True
Singapore,Rep. of Korea,2024,2709,41.16,20.0,1.5106813786133923e-09,4567.104712452608,0.005,sg_low_tariff_fta_network,True
Singapore,Tunisia,2024,2709,38.167,260.0,1.400830325013055e-09,10318.65804724602,0.005,sg_low_tariff_fta_network,True
Singapore,South Africa,2024,2709,23.948,70.0,8.789552394323011e-10,9212.819142922031,0.005,sg_low_tariff_fta_network,True
Singapore,"China, Hong Kong SAR",2024,2709,10.477,10.0,3.8453374158728166e-10,2586.1337815135935,0.005,sg_low_tariff_fta_network,True
Singapore,Philippines,2024,2709,10.477,10.0,3.8453374158728166e-10,2356.5148875469304,0.005,sg_low_tariff_fta_network,True
Singapore,Côte d'Ivoire,2024,2709,1.497,2.39,5.494387812886901e-11,12120.199043085311,0.005,sg_low_tariff_fta_network,True
Slovakia,Russian Federation,2024,2709,2168190048.501,4246803000.0,0.8576221102932958,5207.755670965016,0.02,importer_default_high_income,True
Slovakia,Azerbaijan,2024,2709,106644991.945,166240000.0,0.0421831578404831,2391.6869477408773,0.02,importer_default_high_income,True
Slovakia,Norway,2024,2709,79138996.34,135783000.0,0.0313032305883553,1494.1628772936745,0.02,importer_default_high_income,True
Slovakia,Guyana,2024,2709,67243631.838,100754000.0,0.0265980491334518,8767.842250181246,0.02,importer_default_high_income,True
Slovakia,Kazakhstan,2024,2709,57221545.362,100064000.0,0.0226338380814588,3434.306438248734,0.02,importer_default_high_income,True
Slovakia,USA,2024,2709,26381493.227,36239700.0,0.0104351331700236,8549.98790755818,0.02,importer_default_high_income,True
Slovakia,Libya,2024,2709,17788277.761,27656000.0,0.0070361084455761,2492.624658417757,0.02,importer_default_high_income,True
Slovakia,"Other Europe, nes",2024,2709,5515552.135,12161380.0,0.0021816627489466,,0.02,importer_default_high_income,True
Slovakia,Czechia,2024,2709,14110.994,2133.208,5.5815681199084955e-06,332.23914595981574,0.0,eu_eea_uk_ch_zone,True
Slovakia,Canada,2024,2709,2261.093,220.0,8.943696386624683e-07,7337.637341635709,0.02,importer_default_high_income,True
Slovakia,Israel,2024,2709,377.751,7.0,1.49418456195471e-07,2338.32751096028,0.02,importer_default_high_income,True
Slovakia,Poland,2024,2709,113.65,23.0,4.495397112546434e-08,363.5603851224874,0.0,eu_eea_uk_ch_zone,True
Slovakia,Italy,2024,2709,99.579,10.0,3.9388222531479213e-08,938.619445074699,0.0,eu_eea_uk_ch_zone,True
Slovenia,Austria,2024,2709,451.381,316.0,0.3928307545296232,155.51600511873212,0.0,eu_eea_uk_ch_zone,True
Slovenia,Germany,2024,2709,437.916,270.46,0.3811123478848123,649.5500419761411,0.0,eu_eea_uk_ch_zone,True
Slovenia,Croatia,2024,2709,167.506,119.0,0.1457781970624352,117.96479963670976,0.0,eu_eea_uk_ch_zone,True
Slovenia,Hungary,2024,2709,92.244,72.11,0.0802787005231291,361.88571345157294,0.0,eu_eea_uk_ch_zone,True
South Africa,Nigeria,2024,2709,2464448511.442,3911263006.0,0.4766143764348881,4663.529739518284,0.04,importer_default_upper_middle_income,True
South Africa,Saudi Arabia,2024,2709,873511217.578,1490908000.0,0.1689335371957989,6498.053759544017,0.04,importer_default_upper_middle_income,True
South Africa,Angola,2024,2709,792453456.248,1264183000.0,0.153257293934015,2214.8716025553717,0.04,importer_default_upper_middle_income,True
South Africa,USA,2024,2709,430134485.215,617087000.0,0.0831862700730291,14398.769059330554,0.04,importer_default_upper_middle_income,True
South Africa,Ghana,2024,2709,339060647.087,502524005.0,0.065572958061284,4986.244448333169,0.04,importer_default_upper_middle_income,True
South Africa,Côte d'Ivoire,2024,2709,95180531.238,135386000.0,0.0184075298526716,5212.183212555233,0.04,importer_default_upper_middle_income,True
South Africa,Algeria,2024,2709,93734686.109,133913000.0,0.018127909251397,6895.358952779694,0.04,importer_default_upper_middle_income,True
South Africa,Greece,2024,2709,82215321.84,126263000.0,0.0159001107835023,7743.771576375608,0.04,importer_default_upper_middle_income,True
South Africa,Brazil,2024,2709,43.538,34.0,8.420073142076081e-09,7777.137821308,0.04,importer_default_upper_middle_income,True
South Africa,United Kingdom,2024,2709,25.752,24.0,4.980332664677826e-09,9880.616805013762,0.04,importer_default_upper_middle_income,True
South Africa,Türkiye,2024,2709,5.238,18.0,1.013008018700779e-09,7834.9314042673,0.04,importer_default_upper_middle_income,True
Spain,USA,2024,2709,6351233316.513,10105700074.7,0.1734199466132687,7588.919528084392,0.02,importer_default_high_income,True
Spain,Nigeria,2024,2709,4773419095.569,7650030468.794,0.1303378483300345,3699.132770386125,0.02,importer_default_high_income,True
Spain,Brazil,2024,2709,4636451711.928,8817061500.0,0.1265979642516108,7850.183157675505,0.02,importer_default_high_income,True
Spain,Mexico,2024,2709,4283901150.399,8586834500.0,0.1169715977630932,9025.736082740732,0.02,importer_default_high_income,True
Spain,Libya,2024,2709,2380790839.713,3904536300.0,0.0650073142875922,2490.57242119486,0.02,importer_default_high_income,True
Spain,Angola,2024,2709,2231216235.766,3786470000.0,0.0609231910097167,6161.163941615357,0.02,importer_default_high_income,True
Spain,Saudi Arabia,2024,2709,2077783146.787,3529560000.0,0.0567337120891004,4879.7311121635985,0.02,importer_default_high_income,True
Spain,Algeria,2024,2709,1706335821.941,2661550800.0,0.0465913709036562,1468.0107443929828,0.02,importer_default_high_income,True
Spain,Kazakhstan,2024,2709,1545845312.64,2652251000.0,0.0422091896535118,5492.41133136356,0.02,importer_default_high_income,True
Spain,Venezuela,2024,2709,1273177436.889,2919460000.0,0.0347640138743526,7262.083902340323,0.02,importer_default_high_income,True
Spain,Guyana,2024,2709,1222019628.489,2121250000.0,0.0333671537749899,6760.798256653527,0.02,importer_default_high_income,True
Spain,Iraq,2024,2709,889871339.935,1697260000.0,0.0242978698110451,4244.743756614132,0.02,importer_default_high_income,True
Spain,Canada,2024,2709,817548720.616,1586231000.0,0.0223231061460695,7059.688098020236,0.02,importer_default_high_income,True
Spain,Equatorial Guinea,2024,2709,644955199.853,1124960076.0,0.0176104530809246,4541.073354854908,0.02,importer_default_high_income,True
Spain,Norway,2024,2709,616236541.016,1015637013.0,0.0168262922677218,2377.9316164492825,0.02,importer_default_high_income,True
Spain,Italy,2024,2709,323300345.81,722300120.85,0.0088276915547488,1372.634159115681,0.0,eu_eea_uk_ch_zone,True
Spain,United Kingdom,2024,2709,236064309.846,410139081.2,0.0064457181732488,1658.5654727588749,0.0,eu_eea_uk_ch_zone,True
Spain,Gabon,2024,2709,129428687.798,251487012.6,0.0035340405570988,4845.333032133399,0.02,importer_default_high_income,True
Spain,Azerbaijan,2024,2709,106318344.884,173956000.0,0.0029030143871201,4289.065075944877,0.02,importer_default_high_income,True
